course_id,course_name,category,duration,enrolled_students,platform,price,completion_rate_clean,rating_clean
7791,Course_7791,AI,51,2562,edX,861.451.029.852.844,9.295,4.6
7792,Course_7792,Design,91,1438,Udemy,19.090.099.883.503.500,6.489,4.5
7793,Course_7793,AI,80,359,edX,33.942.348.531.586.300,8.488,4.4
7794,Course_7794,Programming,31,3912,Udemy,1.421.156.384.439.190,6.187,3.8
7795,Course_7795,Finance,67,1364,edX,8.495.635.664.381.390,6.631,3.2
7796,Course_7796,Programming,33,105,LinkedIn Learning,1.758.735.476.846.790,5.217,3.5
7798,Course_7798,Technology,75,4070,Udemy,4.275.557.946.947.120,7.851,4.0
7799,Course_7799,Business,14,1810,Coursera,16.442.814.390.974.000,8.668,4.7
7800,Course_7800,AI,34,1190,LinkedIn Learning,18.937.820.513.026.000,7.096,4.9
7801,Course_7801,Office Tools,69,2889,Udemy,7.437.625.354.264.380,6.753,4.5
7802,Course_7802,AI,96,796,edX,4.671.800.848.768.870,8.658,3.9
7803,Course_7803,Technology,46,2156,Coursera,16.458.165.758.229.800,6.967,3.7
7804,Course_7804,AI,53,1596,edX,16.664.547.564.172.400,5.197,3.1
7805,Course_7805,Finance,53,3558,Udemy,636.110.339.695.442,9.131,4.5
7806,Course_7806,Programming,21,3054,LinkedIn Learning,1.067.713.851.270.420,7.631,4.4
7807,Course_7807,Design,20,221,Udemy,12.334.399.460.379.400,8.55,3.9
7808,Course_7808,AI,97,4035,LinkedIn Learning,384.488.849.599.375,5.195,3.2
7809,Course_7809,Office Tools,49,2408,edX,19.100.909.346.757.900,7.96,4.5
7810,Course_7810,Technology,88,4059,Udemy,6.646.746.017.002.110,7.129,3.7
7811,Course_7811,Finance,55,3041,Udemy,1.735.776.406.387.380,5.066,3.0
7812,Course_7812,AI,66,3749,Coursera,7.956.392.043.288.940,5.13,4.9
7813,Course_7813,Design,27,4134,Udemy,20.957.984.274.906.500,9.653,4.7
7814,Course_7814,Technology,17,4714,Coursera,516.719.003.667.068,9.84,4.6
7815,Course_7815,Marketing,52,3187,edX,6.381.269.310.093.030,5.314,4.7
7816,Course_7816,Office Tools,16,4598,LinkedIn Learning,15.282.493.719.197.400,7.649,3.1
7817,Course_7817,Marketing,11,2250,Udemy,14.461.905.980.002.800,5.701,3.9
7818,Course_7818,AI,89,3862,Udemy,4.091.073.773.867.540,8.573,3.0
7819,Course_7819,Design,22,4566,Udemy,13.028.087.129.218.700,7.247,4.4
7820,Course_7820,Data Science,77,1601,Coursera,186.160.548.612.804,9.699,4.0
7822,Course_7822,Technology,97,1639,edX,11.060.878.360.186.900,6.363,3.7
7823,Course_7823,Finance,80,4474,Udemy,5.044.490.981.114.680,8.614,4.6
7824,Course_7824,Business,21,2463,Coursera,14.088.992.004.357.300,8.984,4.9
7825,Course_7825,Data Science,97,1845,edX,5.719.945.904.830.110,6.461,4.2
7826,Course_7826,Programming,51,628,LinkedIn Learning,1.619.932.327.368.900,63.88,3.8
7827,Course_7827,Finance,26,3392,Udemy,1.809.443.138.694.700,90.402,3.3
7828,Course_7828,Technology,22,3318,Coursera,6.033.963.937.757.030,8.197,3.6
7829,Course_7829,Marketing,85,2051,edX,14.015.620.180.291.900,7.194,4.0
7830,Course_7830,Business,37,4835,edX,29.579.252.719.464.700,9.292,3.6
7831,Course_7831,Technology,17,3791,LinkedIn Learning,1.909.803.732.992.720,5.588,4.7
7832,Course_7832,Finance,30,3789,Udemy,19.529.307.848.033.500,5.991,3.3
7833,Course_7833,Design,64,3369,LinkedIn Learning,18.355.009.263.645.000,55.986,3.3
7834,Course_7834,Office Tools,69,2869,Coursera,19.515.024.875.274.400,7.358,3.9
7835,Course_7835,AI,22,1398,Coursera,3.055.121.002.784.740,9.244,3.9
7836,Course_7836,Programming,68,3852,LinkedIn Learning,7.404.162.060.952.640,5.47,4.0
7837,Course_7837,Marketing,46,1933,LinkedIn Learning,818.871.410.574.078,7.627,4.3
7838,Course_7838,Data Science,91,1366,Coursera,4.345.043.507.799.350,5.797,3.5
7840,Course_7840,Technology,84,3451,LinkedIn Learning,8.236.796.098.240.930,6.814,3.6
7841,Course_7841,Programming,63,4813,LinkedIn Learning,17.483.981.317.764.100,53.388,3.8
7842,Course_7842,Data Science,78,980,Udemy,15.464.007.506.589.200,7.047,3.5
7844,Course_7844,Business,72,4457,Coursera,1.315.476.354.325.530,7.107,4.9
7845,Course_7845,Programming,90,3335,edX,22.111.394.577.894.800,8.952,4.4
7846,Course_7846,Data Science,87,115,Coursera,152.760.309.687.531,8.431,3.1
7847,Course_7847,Data Science,49,4380,Udemy,1.312.830.320.559.670,5.594,4.2
7848,Course_7848,Business,90,2463,LinkedIn Learning,28.270.480.603.002.000,9.539,4.8
7849,Course_7849,Finance,70,2424,LinkedIn Learning,9.441.254.751.428.860,5.043,3.2
7850,Course_7850,Design,93,3788,Coursera,41.322.072.104.321.800,8.114,4.0
7851,Course_7851,Data Science,16,345,LinkedIn Learning,52.877.495.914.838.700,5.25,3.7
7852,Course_7852,Technology,70,2382,edX,12.383.632.934.342.700,7.369,4.8
7853,Course_7853,Design,41,4221,Udemy,16.884.261.424.903.300,7.433,3.5
7854,Course_7854,Data Science,14,3047,edX,17.234.935.342.315.600,7.568,4.0
7855,Course_7855,Data Science,41,2323,LinkedIn Learning,19.616.434.544.814.600,5.914,4.5
7856,Course_7856,Marketing,18,4203,Udemy,2.583.433.501.143.810,7.002,3.0
7857,Course_7857,Design,94,1745,LinkedIn Learning,15.429.643.364.034.600,6.613,3.3
7858,Course_7858,Data Science,14,4142,LinkedIn Learning,5.414.781.099.183.780,7.901,3.3
7859,Course_7859,Marketing,100,1264,edX,12.297.503.429.075.000,63.014,4.1
7860,Course_7860,AI,28,912,edX,17.887.991.424.885.700,8.926,3.6
7861,Course_7861,Office Tools,72,978,LinkedIn Learning,15.964.123.969.680.100,6.874,4.7
7863,Course_7863,Office Tools,74,2353,LinkedIn Learning,1.493.785.849.772.270,6.816,3.6
7864,Course_7864,Finance,39,103,Udemy,24.819.122.014.887.200,6.436,4.2
7866,Course_7866,Finance,27,3173,LinkedIn Learning,4.305.308.350.626.100,9.535,3.5
7867,Course_7867,Business,31,1374,LinkedIn Learning,11.644.357.679.520.900,7.751,4.3
7868,Course_7868,Office Tools,63,4475,Udemy,11.352.185.371.920.300,8.774,3.0
7869,Course_7869,Design,35,3622,edX,6.141.624.155.172.350,5.447,3.4
7871,Course_7871,AI,50,1150,Udemy,11.954.818.900.431.400,5.822,4.1
7872,Course_7872,Programming,83,2407,Udemy,7.048.411.019.075.170,6.625,4.8
7873,Course_7873,Office Tools,44,3648,edX,10.654.036.313.947.400,8.341,4.7
7874,Course_7874,Marketing,28,3859,Coursera,18.636.622.121.481.800,7.356,3.9
7875,Course_7875,Office Tools,75,916,edX,7.397.649.818.176.760,7.292,4.6
7876,Course_7876,Programming,94,1512,Udemy,15.790.246.872.555.700,7.006,4.7
7877,Course_7877,Office Tools,90,1771,edX,15.315.517.367.420.900,8.142,3.0
7878,Course_7878,AI,67,1739,edX,1.774.099.851.240.570,9.022,4.3
7879,Course_7879,Finance,19,566,Coursera,19.177.348.091.875.700,9.856,3.3
7880,Course_7880,Marketing,17,4130,LinkedIn Learning,5.699.570.559.567.980,61.276,3.2
7882,Course_7882,Technology,89,4209,Coursera,9.269.951.536.685.490,7.553,3.2
7883,Course_7883,Design,43,3475,LinkedIn Learning,10.979.311.269.179.300,5.112,4.4
7884,Course_7884,Design,69,332,LinkedIn Learning,7.731.883.489.730.160,8.189,3.3
7885,Course_7885,Design,77,1254,Coursera,18.549.280.837.804.800,9.858,4.2
7886,Course_7886,AI,63,2747,edX,3.449.640.374.990.700,8.972,3.9
7887,Course_7887,Design,69,117,Udemy,6.785.481.227.991.560,6.6,3.7
7888,Course_7888,Finance,73,2182,Udemy,643.397.611.690.935,54.737,4.2
7889,Course_7889,Technology,90,575,Coursera,12.321.697.576.683.300,5.581,3.2
7890,Course_7890,Programming,44,4288,Coursera,8.996.787.680.180.520,7.945,4.6
7891,Course_7891,Data Science,36,2872,Coursera,8.013.495.929.437.620,5.644,3.6
7892,Course_7892,Business,56,203,Udemy,1.362.618.874.265.410,87.256,3.1
7893,Course_7893,Finance,61,4419,edX,13.536.068.605.524.900,7.543,3.3
7894,Course_7894,Finance,13,3530,LinkedIn Learning,1.653.333.760.726.410,7.048,3.2
7895,Course_7895,Marketing,54,2432,LinkedIn Learning,15.973.797.091.053.600,8.39,4.1
7896,Course_7896,AI,74,4754,LinkedIn Learning,1.808.907.355.818.590,7.499,3.7
7897,Course_7897,Marketing,86,3207,Udemy,46.089.913.923.840.400,7.149,4.6
7898,Course_7898,Finance,42,2977,Coursera,6.939.884.217.596.000,6.491,3.5
7899,Course_7899,Marketing,49,4862,Coursera,12.793.331.048.180.200,59.39,4.4
7900,Course_7900,Design,94,3863,Udemy,13.486.736.371.825.600,7.238,3.7
7901,Course_7901,Office Tools,29,2886,edX,19.802.761.122.362.800,5.414,4.0
7902,Course_7902,Finance,35,924,Udemy,457.567.802.957.063,9.471,4.1
7903,Course_7903,Technology,27,3360,LinkedIn Learning,15.229.334.027.565.100,6.55,3.3
7904,Course_7904,AI,12,613,LinkedIn Learning,17.388.197.237.364.200,6.148,3.8
7905,Course_7905,Office Tools,89,1309,edX,16.486.943.731.424.800,7.917,4.3
7906,Course_7906,Data Science,32,700,Udemy,13.061.651.217.896.600,9.514,3.2
7907,Course_7907,Data Science,92,1207,edX,14.483.987.969.564.100,5.697,4.7
7908,Course_7908,Office Tools,20,160,edX,5.779.928.273.825.950,6.47,4.2
7909,Course_7909,Marketing,28,1476,Udemy,12.368.662.060.096.700,6.805,3.4
7910,Course_7910,Marketing,70,4047,Coursera,17.333.039.011.018,7.254,4.3
7911,Course_7911,Office Tools,23,3228,LinkedIn Learning,8.887.328.745.332.540,54.735,4.1
7912,Course_7912,Finance,40,3667,Udemy,25.768.202.775.277.800,8.472,3.3
7914,Course_7914,Design,48,4794,edX,2.004.725.846.010.980,9.355,4.5
7915,Course_7915,Design,23,4090,edX,12.099.313.672.623.000,6.993,3.1
7917,Course_7917,Design,72,3600,LinkedIn Learning,9.039.985.794.728.420,5.509,4.9
7918,Course_7918,Office Tools,18,2651,edX,4.548.424.938.244.520,6.386,3.7
7921,Course_7921,Design,12,1547,edX,9.612.058.550.426.180,8.51,3.0
7922,Course_7922,Marketing,21,1208,Udemy,15.853.450.337.955.700,5.086,3.4
7923,Course_7923,Marketing,24,3495,edX,19.771.657.383.780.900,9.916,3.7
7924,Course_7924,Design,64,2902,Coursera,17.920.574.350.287.700,9.439,3.1
7925,Course_7925,Programming,31,414,edX,37.067.607.317.423.700,8.561,3.9
7926,Course_7926,AI,77,3162,Udemy,1.361.391.935.551.240,7.715,4.4
7927,Course_7927,Technology,16,410,Udemy,6.138.726.523.898.770,7.518,3.4
7928,Course_7928,Marketing,91,3941,Coursera,42.128.684.021.296.900,9.954,4.8
7929,Course_7929,Business,38,4520,Udemy,9.950.494.933.003.140,6.814,3.3
7931,Course_7931,Business,42,570,LinkedIn Learning,10.103.733.540.316.000,7.372,4.6
7932,Course_7932,Office Tools,93,3365,Udemy,18.377.346.484.278.800,6.543,4.0
7933,Course_7933,AI,23,4335,LinkedIn Learning,26.418.081.934.591.600,9.686,3.4
7935,Course_7935,Business,15,1967,Coursera,5.410.441.084.364.010,53.939,4.7
7936,Course_7936,Finance,34,559,edX,5.790.196.008.495.680,53.769,3.8
7937,Course_7937,Business,16,4413,edX,6.905.689.514.098.330,8.779,3.3
7939,Course_7939,Data Science,67,2946,LinkedIn Learning,17.263.728.739.368,7.584,4.7
7940,Course_7940,Marketing,28,4371,LinkedIn Learning,7.004.405.591.228.070,8.441,3.8
7941,Course_7941,Programming,48,3626,Coursera,32.159.716.387.364.700,51.099,3.3
7942,Course_7942,Programming,67,4322,edX,4.368.277.717.181.730,9.317,4.7
7943,Course_7943,Data Science,53,3625,Udemy,16.284.273.059.106.800,9.461,4.8
7944,Course_7944,Office Tools,10,1154,edX,12.226.133.187.707.600,9.004,3.0
7945,Course_7945,Programming,28,3840,Coursera,18.986.235.432.560.700,7.838,3.9
7946,Course_7946,Technology,53,2370,Udemy,5.209.332.622.162.440,7.602,3.0
7947,Course_7947,Finance,62,2342,Udemy,9.187.028.808.131.450,8.726,4.2
7948,Course_7948,Technology,64,957,LinkedIn Learning,15.299.560.437.588.800,8.601,4.3
7949,Course_7949,Office Tools,84,499,edX,13.421.047.333.747.200,7.357,3.7
7950,Course_7950,Data Science,18,1007,Coursera,17.561.201.870.227.000,9.488,4.3
7951,Course_7951,Design,47,1124,Udemy,12.847.090.532.780.400,60.474,3.9
7952,Course_7952,Office Tools,46,4424,LinkedIn Learning,6.035.626.698.605.930,7.087,4.3
7953,Course_7953,Business,73,2137,Udemy,9.398.862.006.022.090,7.173,3.5
7954,Course_7954,Marketing,96,4209,Coursera,80.300.094.513.607,6.675,4.7
7955,Course_7955,AI,72,997,LinkedIn Learning,1.052.694.431.023.900,63.352,4.1
7956,Course_7956,Data Science,82,4414,LinkedIn Learning,1.831.748.598.275.040,9.467,3.2
7957,Course_7957,AI,67,792,LinkedIn Learning,10.109.248.108.109.900,9.854,3.3
7958,Course_7958,Design,88,3211,Udemy,12.528.741.099.126.300,6.196,4.5
7959,Course_7959,Business,33,2163,Udemy,117.681.897.826.304,9.365,4.1
7960,Course_7960,Marketing,51,4468,LinkedIn Learning,8.447.053.583.821.180,7.054,3.4
7961,Course_7961,Business,78,2688,edX,4.088.794.276.478.280,9.036,4.1
7962,Course_7962,Technology,94,4666,LinkedIn Learning,17.083.286.824.727.700,6.943,3.2
7963,Course_7963,Programming,82,2460,Coursera,1.549.795.122.655.790,9.733,3.6
7964,Course_7964,Technology,12,3084,LinkedIn Learning,5.575.264.253.612.650,7.092,3.5
7965,Course_7965,Marketing,13,4902,Udemy,16.090.197.284.161.900,7.214,3.4
7966,Course_7966,Finance,49,4459,Coursera,18.642.964.928.887.000,7.461,3.0
7967,Course_7967,Office Tools,55,505,edX,18.813.311.662.244.300,9.363,4.2
7968,Course_7968,Data Science,40,3610,LinkedIn Learning,12.470.823.118.165.900,8.31,3.8
7969,Course_7969,AI,94,920,Udemy,16.221.350.604.081.000,9.584,3.9
7970,Course_7970,Design,91,2798,Coursera,5.302.559.266.443.560,8.14,3.3
7971,Course_7971,Programming,29,2297,LinkedIn Learning,19.625.184.200.867.500,60.711,3.8
7973,Course_7973,Marketing,45,910,Coursera,965.495.360.008.374,7.787,4.0
7974,Course_7974,Design,31,4317,Coursera,5.424.326.540.317.290,54.07,3.6
7975,Course_7975,Finance,74,4640,edX,63.000.939.765.766.100,5.734,3.3
7976,Course_7976,Design,58,124,edX,19.283.047.572.020.300,7.44,4.7
7977,Course_7977,AI,49,4629,edX,8.659.817.736.003.110,56.624,4.8
7978,Course_7978,AI,29,3106,Coursera,18.366.479.961.062.500,7.075,4.3
7979,Course_7979,Design,34,2686,LinkedIn Learning,3.175.578.619.970.020,9.901,4.3
7980,Course_7980,Business,63,2155,Udemy,12.141.637.685.520.600,8.582,3.8
7981,Course_7981,Technology,21,3297,Coursera,19.394.478.145.379.800,7.41,4.1
7982,Course_7982,Design,35,568,Coursera,18.720.915.711.371.600,9.873,4.0
7983,Course_7983,Technology,34,256,Udemy,17.564.418.484.214.500,61.737,3.4
7984,Course_7984,Business,11,796,Coursera,11.168.798.056.312.400,57.583,3.3
7985,Course_7985,Marketing,60,1401,edX,10.415.163.902.327.300,83.127,3.9
7986,Course_7986,Marketing,46,1620,LinkedIn Learning,16.996.613.015.153.900,9.98,4.3
7987,Course_7987,Finance,11,4181,Coursera,18.932.017.410.194.400,8.619,3.3
7988,Course_7988,Technology,35,287,LinkedIn Learning,1.414.121.972.228.040,7.6,3.7
7989,Course_7989,Technology,10,1524,Udemy,1.379.180.815.624.030,6.632,3.6
7990,Course_7990,AI,23,2294,LinkedIn Learning,10.768.471.217.316.700,8.659,3.4
7991,Course_7991,AI,91,3159,LinkedIn Learning,9.607.797.338.752.240,7.435,3.4
7992,Course_7992,Data Science,27,2714,edX,12.710.870.466.666.400,7.255,3.8
7994,Course_7994,Business,78,3553,Udemy,5.019.632.527.112.820,9.839,4.7
7995,Course_7995,AI,76,4379,edX,12.784.235.825.565.900,7.973,4.7
7996,Course_7996,Finance,21,1799,Udemy,10.128.341.111.429.600,6.993,3.2
7998,Course_7998,Design,90,600,edX,1.553.225.416.739.230,6.09,4.2
7999,Course_7999,Data Science,100,2519,edX,16.720.715.050.551.200,7.272,4.5
8000,Course_8000,Design,44,2940,Udemy,1.395.345.633.828.190,9.437,4.9
8001,Course_8001,Programming,92,3881,LinkedIn Learning,10.550.627.429.835.600,5.425,3.8
8002,Course_8002,Office Tools,41,732,Coursera,15.825.535.901.386.100,9.191,3.2
8003,Course_8003,Office Tools,64,4002,Udemy,18.528.477.308.769.400,59.06,4.8
8004,Course_8004,AI,68,2021,edX,9.258.662.496.422.210,6.725,3.8
8005,Course_8005,Finance,67,2977,Coursera,9.338.880.963.582.040,7.556,3.9
8006,Course_8006,Data Science,37,2486,Udemy,9.394.700.794.814.120,9.043,4.8
8007,Course_8007,AI,26,3225,edX,6.764.578.893.961.010,9.698,3.8
8008,Course_8008,AI,12,1206,edX,60.804.574.659.292.600,9.046,3.5
8009,Course_8009,Technology,49,3015,Udemy,15.826.795.315.718.200,68.602,4.2
8010,Course_8010,AI,99,2374,Coursera,11.703.021.665.143,6.255,3.9
8011,Course_8011,Business,95,4785,edX,26.014.264.836.268.400,6.433,3.0
8012,Course_8012,Technology,19,963,edX,18.287.997.089.615.400,9.663,4.8
8013,Course_8013,Business,59,228,LinkedIn Learning,5.111.096.407.284.720,8.175,4.7
8014,Course_8014,Finance,97,194,LinkedIn Learning,18.704.877.455.310.800,59.696,3.7
8015,Course_8015,Programming,100,1761,edX,9.359.632.233.670.180,53.076,3.0
8016,Course_8016,Marketing,58,2606,Udemy,315.263.878.524.039,53.682,3.2
8018,Course_8018,Design,13,1652,Udemy,16.719.822.392.924.900,7.816,3.7
8019,Course_8019,Design,29,3101,Udemy,6.226.059.085.859.120,8.765,4.9
8020,Course_8020,Business,58,1321,Coursera,10.271.007.458.140.100,7.317,3.4
8021,Course_8021,AI,49,1744,Udemy,961.586.419.523.648,6.09,3.3
8023,Course_8023,Office Tools,38,3679,edX,171.345.072.752.475,7.38,4.4
8024,Course_8024,Programming,58,4766,LinkedIn Learning,14.954.234.721.716.800,5.56,3.9
8025,Course_8025,Business,48,4812,Coursera,12.658.024.179.067.900,6.452,3.5
8027,Course_8027,Data Science,50,2053,Coursera,19.433.572.538.869.700,7.6,4.5
8028,Course_8028,Office Tools,96,674,LinkedIn Learning,7.743.586.223.639.020,7.556,4.9
8029,Course_8029,Marketing,79,2953,LinkedIn Learning,9.035.113.916.459.970,9.505,4.5
8030,Course_8030,Marketing,18,1402,Coursera,7.149.715.900.871.100,7.357,4.7
8031,Course_8031,Business,23,3503,Coursera,1.518.582.200.015.730,8.388,4.0
8032,Course_8032,Technology,27,2764,Coursera,782.452.706.544.949,9.458,3.3
8034,Course_8034,Programming,25,4697,edX,7.452.412.944.603.050,9.136,3.6
8035,Course_8035,Office Tools,88,4044,LinkedIn Learning,45.887.285.661.413.900,9.796,4.0
8036,Course_8036,Finance,71,3256,Coursera,4.924.793.328.855.780,6.763,4.1
8037,Course_8037,AI,24,753,LinkedIn Learning,1.333.195.658.957.880,9.844,4.7
8038,Course_8038,Programming,58,2772,edX,9.160.076.319.555.070,5.143,4.9
8039,Course_8039,AI,60,3179,Coursera,16.861.648.371.119.600,5.75,4.8
8040,Course_8040,Technology,43,185,Coursera,5.542.279.155.717.500,5.627,4.2
8041,Course_8041,Business,40,4115,Udemy,12.097.134.848.719.000,6.238,3.9
8042,Course_8042,Design,88,4342,Udemy,7.963.532.991.369.760,8.843,4.2
8043,Course_8043,Marketing,91,2559,Coursera,19.827.367.722.965.300,5.837,4.3
8044,Course_8044,Technology,59,3718,edX,28.418.271.629.202.100,8.018,4.1
8045,Course_8045,Marketing,70,3350,edX,23.469.243.271.983.700,8.656,4.7
8046,Course_8046,Finance,98,1254,edX,16.902.217.046.305.500,57.686,4.7
8048,Course_8048,Technology,66,4269,LinkedIn Learning,19.454.362.145.269.200,9.659,4.1
8049,Course_8049,Finance,75,3050,Coursera,16.370.935.846.988.700,51.229,4.3
8051,Course_8051,Design,95,684,Coursera,44.148.658.647.605.300,8.495,3.0
8052,Course_8052,Design,16,1159,LinkedIn Learning,11.766.643.740.181.900,8.061,3.0
8053,Course_8053,Programming,51,4864,edX,13.190.818.187.892.600,8.154,4.1
8054,Course_8054,Office Tools,19,2841,Udemy,14.812.213.892.472.300,5.805,4.4
8055,Course_8055,Office Tools,37,1636,Coursera,7.624.207.209.549.160,7.009,4.9
8056,Course_8056,Finance,82,4756,Coursera,1.748.767.397.714.620,6.966,4.9
8057,Course_8057,Finance,97,4611,edX,19.395.661.694.424.600,7.695,4.0
8059,Course_8059,AI,33,152,LinkedIn Learning,1.303.385.544.488.920,9.782,4.3
8060,Course_8060,Business,45,1300,Udemy,1.591.724.155.369.580,6.716,4.0
8062,Course_8062,Data Science,37,4880,Udemy,19.010.396.647.527.800,7.159,3.4
8063,Course_8063,Office Tools,32,2614,LinkedIn Learning,9.437.028.943.200.730,6.801,4.3
8064,Course_8064,Marketing,57,3458,edX,6.853.205.578.957.910,5.205,3.9
8065,Course_8065,Business,50,4843,edX,27.319.333.882.246.900,66.656,4.7
8066,Course_8066,Finance,74,1913,LinkedIn Learning,3.397.018.168.952.800,8.812,4.1
8067,Course_8067,Technology,45,3971,edX,8.968.142.076.711.090,7.148,3.1
8069,Course_8069,Data Science,81,2918,LinkedIn Learning,9.184.910.733.810.360,9.381,4.9
8070,Course_8070,Finance,24,3020,LinkedIn Learning,17.487.551.816.425.100,9.614,4.1
8071,Course_8071,AI,94,4979,Udemy,43.526.299.302.253.600,9.735,3.4
8072,Course_8072,AI,27,1073,LinkedIn Learning,17.843.586.857.517.500,7.853,4.4
8073,Course_8073,Marketing,11,4704,LinkedIn Learning,10.965.008.239.000.300,6.08,3.0
8074,Course_8074,Office Tools,43,3100,Udemy,777.603.912.438.663,5.963,4.6
8075,Course_8075,Office Tools,72,338,Udemy,18.097.695.306.354.300,7.576,3.4
8076,Course_8076,Marketing,18,4233,Coursera,17.522.388.532.127.300,5.78,4.2
8077,Course_8077,Technology,45,539,Udemy,1.911.868.998.226.690,57.943,3.6
8078,Course_8078,Design,90,769,Udemy,7.155.964.975.491.830,6.76,3.8
8079,Course_8079,Business,89,399,Coursera,11.505.595.855.721.500,5.972,4.0
8080,Course_8080,Finance,53,4611,edX,720.555.419.213.748,7.127,4.8
8082,Course_8082,Business,27,982,LinkedIn Learning,13.724.549.612.876.600,5.347,4.2
8083,Course_8083,Technology,26,3998,LinkedIn Learning,3.330.729.474.739.070,5.061,3.8
8084,Course_8084,AI,15,251,Coursera,12.735.971.358.901.600,6.873,4.3
8085,Course_8085,Programming,92,221,Udemy,4.526.092.101.387.190,9.397,4.0
8086,Course_8086,Programming,87,1894,LinkedIn Learning,9.714.003.427.926.070,7.269,3.9
8087,Course_8087,AI,94,1213,Udemy,17.229.044.933.911.900,7.11,4.1
8088,Course_8088,Programming,93,4867,LinkedIn Learning,1.587.235.050.430.730,5.404,4.4
8089,Course_8089,Technology,65,3872,Coursera,17.876.762.100.547.900,7.561,3.5
8090,Course_8090,Design,25,2316,Coursera,17.277.946.139.249.100,6.808,4.7
8091,Course_8091,Programming,54,2545,Udemy,15.257.641.497.438.700,58.308,3.9
8094,Course_8094,Office Tools,58,1688,edX,10.960.853.307.995.900,8.046,4.7
8095,Course_8095,Finance,13,1139,LinkedIn Learning,15.978.675.736.869.700,7.07,3.4
8096,Course_8096,Programming,26,202,LinkedIn Learning,2.477.997.805.831.830,8.314,4.9
8097,Course_8097,Finance,97,4598,edX,125.156.056.791.608,8.578,4.0
8098,Course_8098,AI,13,2447,LinkedIn Learning,117.319.826.541.604,7.655,4.2
8099,Course_8099,Office Tools,55,1323,edX,9.987.864.969.424.600,6.106,4.7
8100,Course_8100,Business,88,2899,LinkedIn Learning,13.964.907.551.029.900,9.64,3.1
8101,Course_8101,Marketing,17,4864,edX,7.479.795.365.683.850,8.428,4.7
8102,Course_8102,Programming,96,3721,LinkedIn Learning,11.196.204.985.127.800,7.34,4.3
8103,Course_8103,Business,76,3089,Coursera,13.130.182.044.691.400,6.109,3.3
8104,Course_8104,Business,82,2479,Udemy,18.988.960.682.734.200,9.774,4.1
8105,Course_8105,Office Tools,15,500,edX,10.354.409.180.312.900,6.238,4.8
8106,Course_8106,Technology,76,4410,Udemy,7.686.011.248.609.950,5.229,4.9
8107,Course_8107,Business,32,3766,edX,7.058.000.204.868.540,7.665,4.4
8108,Course_8108,Marketing,12,4895,LinkedIn Learning,10.055.950.953.159.900,8.352,4.8
8109,Course_8109,Business,71,2836,LinkedIn Learning,25.426.784.307.669.600,9.657,4.1
8110,Course_8110,Data Science,10,4308,LinkedIn Learning,1.595.695.102.952.020,9.08,3.8
8111,Course_8111,Finance,49,4226,edX,1.864.659.560.207.960,5.995,3.4
8112,Course_8112,Design,55,892,Udemy,8.002.388.784.200.890,7.383,4.3
8113,Course_8113,Finance,38,1425,Udemy,6.508.614.088.123.190,9.421,3.9
8114,Course_8114,Finance,34,1018,Coursera,19.781.609.215.066.800,7.589,3.9
8115,Course_8115,Marketing,34,2681,Coursera,154.784.035.933.353,50.344,4.1
8116,Course_8116,Design,33,3713,Coursera,12.334.797.092.126.800,8.285,3.3
8117,Course_8117,Design,61,3293,Coursera,16.056.766.535.676.700,52.156,3.1
8118,Course_8118,Office Tools,62,2245,LinkedIn Learning,11.554.427.123.145.100,6.228,4.0
8119,Course_8119,Business,26,1389,edX,13.740.105.445.756.800,9.883,4.1
8120,Course_8120,AI,42,2046,edX,8.927.538.179.741.510,6.511,4.0
8121,Course_8121,Business,52,644,Coursera,59.079.519.735.594.400,8.371,3.0
8123,Course_8123,Finance,83,2201,Coursera,1.532.640.284.339.680,6.753,4.0
8124,Course_8124,Finance,87,3012,Coursera,2.915.475.099.633.830,56.83,4.8
8125,Course_8125,Office Tools,63,4075,Coursera,16.348.248.494.152.200,55.079,3.0
8127,Course_8127,AI,94,1332,Udemy,13.102.534.899.635.600,7.327,4.5
8128,Course_8128,Programming,96,820,edX,15.938.937.875.990.000,5.485,4.6
8129,Course_8129,Finance,39,2892,edX,17.036.749.900.654.300,5.405,4.9
8131,Course_8131,AI,19,928,edX,4.057.659.741.492.460,9.989,4.7
8132,Course_8132,Business,17,1891,LinkedIn Learning,5.133.821.620.488.200,9.104,4.3
8134,Course_8134,Finance,79,1860,edX,2.301.649.368.481.360,8.948,4.2
8135,Course_8135,Business,62,4541,Coursera,9.766.412.157.263.560,5.406,4.3
8137,Course_8137,Programming,96,3716,LinkedIn Learning,10.900.489.407.944.600,9.087,4.7
8138,Course_8138,Finance,47,1310,LinkedIn Learning,19.666.143.577.006.000,7.265,3.6
8139,Course_8139,Programming,27,2100,Udemy,8.228.077.624.959.850,5.079,4.9
8140,Course_8140,AI,40,960,edX,4.867.794.015.382.250,5.465,4.6
8141,Course_8141,AI,80,1785,edX,12.015.231.021.535.900,8.811,4.6
8142,Course_8142,Business,65,4340,LinkedIn Learning,31.562.937.834.950.800,8.883,4.8
8144,Course_8144,Office Tools,31,1580,LinkedIn Learning,6.697.444.478.340.310,7.973,4.7
8145,Course_8145,Design,56,1992,LinkedIn Learning,8.140.713.320.130.210,8.325,4.3
8146,Course_8146,Technology,48,2000,Coursera,10.017.883.214.895.300,8.241,4.9
